1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2005,48867SNCNC4004W,110000494064,SUNOCO PARTNERS MARKETING & TERMINALS LP OWOSSO TERMINAL,4004 W MAIN ST,OWOSSO,SHIAWASSEE,MI,48867,,,42.997541,-84.172531,,SUNOCO PARTNERS MARKETING & TERMINALS LP,064717981,,,,,NO,4247,Petroleum Bulk Terminals,5171,,,,,,424710,,,,,,1305203250446,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,59.220,57.650,0.631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117.501,0.000,0.000,117.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117.490,,,0.140
2005,48054DTRTD4505K,110017414038,DTE ELECTRIC CO-BELLE RIVER POWER PLANT,4505 KING RD,CHINA TOWNSHIP,ST. CLAIR,MI,48054,,,42.775693,-82.512357,,DTE ENERGY CO,839329158,DTE ENERGY CO,,,NA,NO,2211,Electric Utilities,4911,,,,,,221112,,,,,,1305203590548,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,265.700,7.500,0.000,0.000,0.000,0.000,0.000,58.200,0.000,0.000,0.000,0.000,0.000,331.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,331.400,0.000,58.200,273.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,331.400,,,0.930
2005,48184FRDMT37625,110000605685,FORD MOTOR COMPANY-WAYNE ASSEMBLY,37625 MICHIGAN AVE,WAYNE,WAYNE,MI,48184,,,42.279396,-83.406774,,FORD MOTOR CO,001344746,FORD MOTOR CO,,,,NO,336,Transportation Equipment,3711,NA,,,,,336111,,,,,,1305203938713,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1100.000,1100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,500.000,0.000,0.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1100.000,0.000,1600.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,500.000,0.000,1100.000,1600.000,,,0.920
2005,48315SFRTH11650,110000407275,US FARATHANE CORP,11650 PARK CT,UTICA,MACOMB,MI,48315,,,42.664374,-83.012675,,US FARATHANE CORP,052452141,,,,,NO,336,Transportation Equipment,3714,,,,,,336399,,,,,,1305203225192,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110.000,110.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110.000,110.000,0.000,0.000,0.000,0.000,110.000,0.000,0.000,0.000,0.000,0.000,0.000,110.000,,,0.840
2005,48218SCKBT14ZUG,110070374301,EES COKE BATTERY LLC,1400 ZUG ISLAND,RIVER ROUGE,WAYNE,MI,48218,,,42.288766,-83.112825,,DTE ENERGY CO,839329158,DTE ENERGY CO,NA,,NA,NO,324,Petroleum,3312,,,,,,324199,,,,,,1305203699549,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,620.000,1800.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2420.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2420.000,0.000,0.000,2400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2400.000,,,1.020
2005,48060TNDCS24071,110000404866,AUTO ANODICS INC,2407 16TH ST,PORT HURON,ST. CLAIR,MI,48060,,,42.958055,-82.442129,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,3471,,,,,,332813,,,,,,1305203386558,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45652.000,45652.000,0.000,45652.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45652.000,45652.000,,,1.140
2005,49016WLDRF177AN,110000408942,WESTROCK CO,177 ANGELL ST,BATTLE CREEK,CALHOUN,MI,49037,,,42.324325,-85.206501,,SMURFIT WESTROCK U.S. HOLDING CO,NA,SMURFIT WESTROCK US HOLDING CO,SMURFIT WESTROCK PUBLIC LTD CO,985693623,SMURFIT WESTROCK PUBLIC LTD CO,NO,322,Paper,2631,,,,,,322130,,,,,,1305203655410,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.400,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,1.230,0.000,0.000,0.400,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,,,0.850
2005,48732DKRNJNWEAD,110000593171,DE KARN JC WEADOCK GENERATING PLANT,N WEADOCK HWY,ESSEXVILLE,BAY,MI,48732,,,43.635214,-83.836044,,CMS ENERGY,006959803,CMS ENERGY,NA,,NA,NO,2211,Electric Utilities,4911,,,,,,221112,,,,,,1305203408137,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000,3.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,0.000,0.000,3.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.700,0.000,,1.070
2005,48184FRDMT37500,110000406310,FORD MOTOR CO WAYNE INTEGRAL STAMPING,37500 VAN BORN,WAYNE,WAYNE,MI,48184,,,42.266229,-83.409060,,FORD MOTOR CO,001344746,FORD MOTOR CO,NA,,NA,NO,336,Transportation Equipment,3465,3711,,,,,336370,,,,,,1305203938939,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37000.000,0.000,0.000,0.000,37000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37000.000,0.000,0.000,37000.000,,,0.920
2005,48901LNSNG601IS,110000408531,LANSING BOARD OF WATER & LIGHT-ECKERT,601 ISLAND AVE,LANSING,INGHAM,MI,48910,,,42.718680,-84.554919,,LANSING BOARD OF WATER & LIGHT,809992055,LANSING BOARD OF WATER & LIGHT,,,,NO,2211,Electric Utilities,4911,,,,,,221112,,,,,,1305203698042,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,N040,649426,NO,TRI,NO,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,35073.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35073.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,217137.500,0.000,0.000,0.000,0.000,0.000,0.000,217137.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,217137.500,252210.997,0.000,0.000,35073.500,217137.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,252211.000,,,0.930
2005,48723MCHGN725AL,110001318770,MICHIGAN SUGAR CO - CARO FACTORY,819 PENNINSULAR ST,CARO,TUSCOLA,MI,48723,,,43.481572,-83.396144,,MICHIGAN SUGAR CO,103202128,MICHIGAN SUGAR CO,NA,,NA,NO,311,Food,2063,,,,,,311313,,,,,,1305203403858,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,303.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,303.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,303.000,0.000,0.000,303.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,303.000,,,1.070
2005,48212GMCSG1840H,110000406757,AAM-DMC,1840 HOLBROOK AVE,DETROIT,WAYNE,MI,482123488,,,42.388398,-83.064985,,AMERICAN MANUFACTURING & ENGINEERING INC,808844567,,,,,NO,332,Fabricated Metals,3462,,,,,,332111,,,,,,1305203885886,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3700.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3700.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3700.000,3700.000,0.000,0.000,0.000,0.000,3700.000,0.000,0.000,0.000,0.000,0.000,0.000,3700.000,,,0.000
2005,48209RYCPL10023,110001301305,RAYCO PLATING INC.,10023 W FORT ST,DETROIT,WAYNE,MI,48209,,,42.293450,-83.136592,,NA,NA,,,,,NO,332,Fabricated Metals,3471,,,,,,332813,,,,,,1305203230370,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.250,0.000,0.000,0.000,4.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.250,0.000,0.000,4.250,,,1.000
2005,48667THDWCMICHI,110043787408,THE DOW CHEMICAL CO,1790 BUILDING,MIDLAND,MIDLAND,MI,48667,,,43.609520,-84.239399,,DOW INC,117063457,DOW INC,NA,,NA,NO,325,Chemicals,2834,2821,4953,2869,2819,2879,325211,,,,,,1305203936962,Vinylidene chloride,NO,0000075354,75-35-4,5538,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,7900.000,510.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8410.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,340.000,0.000,0.000,0.000,0.000,340.000,0.000,340.000,8410.000,0.000,0.000,8400.000,0.000,0.000,120000.000,0.000,0.000,0.000,1200000.000,340.000,1328740.000,,,0.930
2005,48184FRDMT37625,110000605685,FORD MOTOR COMPANY-WAYNE ASSEMBLY,37625 MICHIGAN AVE,WAYNE,WAYNE,MI,48184,,,42.279396,-83.406774,,FORD MOTOR CO,001344746,FORD MOTOR CO,,,,NO,336,Transportation Equipment,3711,NA,,,,,336111,,,,,,1305203938764,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1300.000,76000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77300.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4830.000,0.000,0.000,0.000,530.000,5360.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5360.000,77300.000,0.000,0.000,78000.000,0.000,0.000,0.000,0.000,0.000,5400.000,50000.000,0.000,133400.000,,,0.920
2005,48326SPCLT4520G,110000407300,CMI SPECIALTY SYSTEMS LLC,4520 GLENMEADE LN,AUBURN HILLS,OAKLAND,MI,48326,,,42.705517,-83.254191,,NA,NA,,,,,NO,325,Chemicals,2899,,,,,,325612,,,,,,1305203624186,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,48446LBRND780WH,110017433534,ALBAR INDUSTRIES INC,780 WHITNEY DR,LAPEER,LAPEER,MI,48446,,,43.040976,-83.307765,,NA,,ALBAR INDUSTRIES INC,NA,,NA,NO,326,Plastics and Rubber,3714,,,,,,326199,,,,,,1305203181502,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1069.000,9620.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10689.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1886.000,1886.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1886.000,10689.000,0.000,0.000,10689.000,0.000,0.000,0.000,1886.000,127.000,0.000,0.000,0.000,12702.000,0.000,,0.510
2005,48211SLCTY1923F,110000406695,EQ DETROIT INC,1923 FREDERICK ST,DETROIT,WAYNE,MI,48211,,,42.366020,-83.047380,,REPUBLIC SERVICES INC,026363899,REPUBLIC SERVICES INC,NA,,NA,NO,562,Hazardous Waste,4953,,,,,,562211,,,,,,1305203709290,Trifluralin,NO,0001582098,1582-09-8,89060,YES,PBT,NO,Non_Metal,NO,YES,NO,R,Pounds,0.000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.260,0.000,0.000,0.000,0.000,0.000,0.000,250.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.260,252.760,0.000,0.000,2.500,250.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,252.760,,,0.080
2005,49003KLMZM2019G,110000494082,KALAMAZOO METAL FINISHERS,2019 GLENDENING,KALAMAZOO,KALAMAZOO,MI,49001,,,42.271067,-85.548556,,NA,NA,,,,,NO,332,Fabricated Metals,3471,,,,,,332813,,,,,,1305203691908,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,30.000,0.000,500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,530.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,530.000,530.000,0.000,0.000,0.000,470.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,500.000,,,0.700
2005,49224JMPLT401NM,110000409941,J&M PLATING,401 N MONROE,ALBION,CALHOUN,MI,49224,,,42.248323,-84.750055,,UNITED STEEL & WIRE,NA,,,,,NO,332,Fabricated Metals,3471,,,,,,332813,,,,,,1305203379882,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.020,0.000,19.020,0.000,15868.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15887.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15887.020,15887.020,0.000,0.000,0.000,0.000,15887.000,0.000,0.000,0.000,0.000,0.000,0.000,15887.000,,,1.070
2005,49092TKNSH101SP,110015680066,CEQUENT ELECTRICAL PRODUCTS,101 SPIRES PKWY,TEKONSHA,CALHOUN,MI,49092,,,42.103469,-84.987833,,TRIMAS CORP,175591072,TRIMAS CORP,,,,NO,336,Transportation Equipment,3714,,,,,,336399,,,,,,1305203153919,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5938.000,0.000,0.000,0.000,5938.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5938.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5938.000,0.000,0.000,5938.000,,,0.950
2005,49443CLRCR2700W,110000410920,MICHIGAN SPRING & STAMPING OF MUSKEGON LLC,2700 WICKHAM DR,MUSKEGON,MUSKEGON,MI,49441,,,43.204203,-86.283167,,NA,,NA,,,,NO,332,Fabricated Metals,3495,,,,,,332612,,,,,,1305203876901,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.480,5.790,0.000,5.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.790,0.000,0.000,0.000,0.000,1936.000,1936.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1941.790,6.270,0.000,0.000,0.480,0.000,5.790,0.000,0.000,0.000,1936.000,0.000,0.000,1942.270,,,0.960
2005,48184FRDMT37625,110000605685,FORD MOTOR COMPANY-WAYNE ASSEMBLY,37625 MICHIGAN AVE,WAYNE,WAYNE,MI,48184,,,42.279396,-83.406774,,FORD MOTOR CO,001344746,FORD MOTOR CO,,,,NO,336,Transportation Equipment,3711,NA,,,,,336111,,,,,,1305203938788,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31000.000,31000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31000.000,0.000,31001.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,31000.000,31001.000,,,0.920
2005,49646CDNGP111WP,110041036544,ILLINOIS TOOL WORKS CODING PRODUCTS DIV,111 W PARK DR,KALKASKA,KALKASKA,MI,49646,,,44.733140,-85.168304,,ILLINOIS TOOL WORKS INC,005146428,ILLINOIS TOOL WORKS INC,NA,,NA,NO,322,Paper,3955,,,,,,322222,,,,,,1305203297320,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,16529.000,3537.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20066.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1775.000,1775.000,0.000,0.000,33.000,0.000,0.000,0.000,33.000,0.000,1808.000,20066.000,0.000,0.000,20066.000,0.000,0.000,0.000,1775.000,35534.000,0.000,0.000,33.000,57408.000,,,1.080
